episode,reward,steps,epsilon,portfolio_value,n_trades,win_rate,avg_pnl,max_drawdown,timestamp
1,-110.59592430909437,1000,0.995,889.8084361503059,161,35.40372670807454,-0.5882961688256879,0.02460670623344909,1764706497.9302006
2,-39.27328769973078,1000,0.990025,961.2566564205531,161,40.993788819875775,-0.18541587533284143,0.03276938427114429,1764706498.0894384
3,-43.16566639887582,1000,0.985074875,957.2434500157553,163,41.104294478527606,-0.1610884731794201,0.017430949231319222,1764706498.2460418
4,1.41551074156239,1000,0.9801495006250001,1002.0219133182986,169,42.01183431952663,0.08521809107627885,0.03534134455809008,1764706498.4220946
5,27.498612270273902,1000,0.9752487531218751,1027.9322125727272,166,40.36144578313253,0.27300115321068374,0.022382748995532633,1764706498.6003685
6,-66.67878217427955,1000,0.9703725093562657,933.7781287313891,168,36.30952380952381,-0.2951380942455211,0.02243888906194725,1764706498.7261891
7,-84.6144194155413,1000,0.9655206468094844,915.7353275372817,158,41.77215189873418,-0.4357082876928192,0.02243888906194722,1764706498.8523066
8,-210.78736350571316,1000,0.960693043575437,789.8080140056984,159,35.22012578616352,-1.2287448055948005,0.04131604583518951,1764706498.9937727
9,-184.70278486681102,1000,0.9558895783575597,815.8041167008954,175,34.85714285714286,-0.9592013141598662,0.028475530191314085,1764706499.1465874
10,-217.89103029239217,1000,0.9511101304657719,782.6058136507909,163,42.944785276073624,-1.2803403402886158,0.024606706233449096,1764706499.3012037
11,-85.44828876955954,1000,0.946354579813443,914.9230066300631,162,41.358024691358025,-0.427163194260629,0.027503700295313224,1764706499.4249215
12,-18.083518519122634,1000,0.9416228069143757,982.4197421041387,154,43.506493506493506,-0.054682673075409756,0.022628395409097272,1764706499.5551116
13,80.96174191549515,1000,0.9369146928798039,1081.6726539854874,164,42.68292682926829,0.6088656477270092,0.027503700295313335,1764706499.6785295
14,-101.99152137547325,1000,0.9322301194154049,898.4414293104708,160,36.875,-0.5426277104290163,0.028475530191314102,1764706499.8627894
15,-90.40207556362735,1000,0.9275689688183278,910.1107119831357,162,40.74074074074074,-0.46241371151113086,0.021642815331235295,1764706500.0421307
16,-106.1182628365085,1000,0.9229311239742362,894.3467182607224,164,41.46341463414634,-0.5517244470592946,0.02847553019131413,1764706500.2030284
17,16.945393253144065,1000,0.918316468354365,1017.3802144098372,173,44.50867052023121,0.2054641003028368,0.02068305931859616,1764706500.34902
18,-55.11779042372329,1000,0.9137248860125932,945.325280090361,154,40.25974025974026,-0.2525173369862375,0.02068305931859614,1764706500.4905252
19,-22.76254882934845,1000,0.9091562615825302,977.8673394820233,151,39.735099337748345,-0.04599000755213947,0.026549983448208688,1764706500.6563382
20,59.919853538472566,1000,0.9046104802746175,1060.4868567315175,151,43.04635761589404,0.508799252358505,0.03360188684666248,1764706500.7953367
21,95.86048912016385,1000,0.9000874278732445,1096.5045841516426,148,43.91891891891892,0.7668518180490134,0.021514667080573115,1764706500.9660492
22,-11.237563104069135,1000,0.8955869907338783,989.2574939152117,172,40.116279069767444,0.035055778948233834,0.026059989083833283,1764706501.097811
23,-33.02166744453331,1000,0.8911090557802088,967.4669467278103,151,35.76158940397351,-0.11407233018700483,0.030702513947112476,1764706501.266406
24,3.330073082757227,1000,0.8866535105013078,1003.8190878284074,151,44.370860927152314,0.12284410355908282,0.04318799041796518,1764706501.4271622
25,-3.1667387887794147,1000,0.8822202429488013,997.2865276834311,164,39.02439024390244,0.04717755752573971,0.023608150621055122,1764706501.5683503
26,-60.327435243872195,1000,0.8778091417340573,940.1366921901326,161,40.37267080745342,-0.2684310140385683,0.028475530191314023,1764706501.7231221
27,-13.881544376985602,1000,0.8734200960253871,986.6877023700505,154,39.61038961038961,0.010360860080655353,0.030702513947112393,1764706501.8775225
28,-152.45388319921014,1000,0.8690529955452602,847.8372733416305,155,27.09677419354839,-0.8851639481986572,0.028475530191314068,1764706502.0315256
29,-92.56971070713215,1000,0.8647077305675338,907.9868020431594,168,36.904761904761905,-0.44814366117627663,0.02581677208905614,1764706502.2204947
30,77.83780031457435,1000,0.8603841919146962,1078.2689423981221,156,40.38461538461539,0.6155594800288441,0.028475530191314123,1764706502.4097133
31,-8.494156604856496,1000,0.8560822709551227,991.8939829130773,155,35.483870967741936,0.05642545746305777,0.022878967897937055,1764706502.5812926
32,-66.95915390895279,1000,0.851801859600347,933.4430166451388,147,37.41496598639456,-0.34904085525287676,0.030702513947112403,1764706502.7496269
33,-115.3339222380606,1000,0.8475428503023453,885.0945604107419,167,37.12574850299401,-0.5879292749534721,0.02847553019131415,1764706502.8861873
34,46.585516190181586,1000,0.8433051360508336,1047.0580013012345,155,38.70967741935484,0.40994358859423036,0.03442228749612893,1764706503.047043
35,-82.81348913322378,1000,0.8390886103705794,917.7212415579951,150,35.333333333333336,-0.4445414356538466,0.036616503093084556,1764706503.1777883
36,-131.10713080839153,1000,0.8348931673187264,869.3806265216699,167,38.32335329341318,-0.6918698795513034,0.025384478939027243,1764706503.3491802
37,-58.82007722512772,1000,0.8307187014821328,941.6091438544568,151,39.735099337748345,-0.29355787741351086,0.03276938427114437,1764706503.542556
38,36.60204885917244,1000,0.8265651079747222,1037.142569352011,153,39.869281045751634,0.30457736276249564,0.019950323871235028,1764706503.6921856
39,-17.548401837731618,1000,0.8224322824348486,982.856324801282,165,35.75757575757576,-0.05120454315593732,0.02847553019131401,1764706503.839792
40,-72.86984687923987,1000,0.8183201210226743,927.431902750989,152,42.76315789473684,-0.37748937533887844,0.02654998344820873,1764706504.0010717
41,-23.628742192932048,1000,0.8142285204175609,976.8243085414695,161,38.50931677018634,-0.04083115763976998,0.022382748995532543,1764706504.1752062
42,39.163261648697066,1000,0.810157377815473,1039.6091746641896,150,44.0,0.37081053438483236,0.029818267948418214,1764706504.380068
43,-103.9142726397559,1000,0.8061065909263957,896.6063972678766,146,36.3013698630137,-0.6615127659116127,0.028475530191314064,1764706504.5139976
44,105.40513723168264,1000,0.8020760579717637,1105.8705587525753,150,40.0,0.7511731019216309,0.02362863915328664,1764706504.6571724
